X,Y,Type,Station,Line,Point,RecoverySP,DateDrille,DrillTeam,DateLoaded,Loader,DrilledDep,TopofCharg,GalvoTest1,GalvoTest2,Units1kg,DetsUsed10,TopAnch,EndCaps,Litologie,Comment1,Comment2,km,TypeofDril,icon_url
146.488634627489,-8.10516050771861,S,405042.500000000000000,"4",5042.500000000000000,,2022/09/25,"2",2022/09/25,Stanley Huki,"7",6.000000000000000,7.500000000000000,7.500000000000000,"2","2","1","1","Clay, Hardstone",,,0.030000000000000,Air,./0.png
146.488543297253,-8.10490487029939,S,405048.500000000000000,"4",5048.500000000000000,,2022/09/25,"2",2022/09/25,Stanley Huki,"7",6.000000000000000,7.600000000000000,7.500000000000000,"2","2","1","1","Clay, Hardstone",,,0.030000000000000,Air,./0.png
146.4884519762,-8.10464923287513,S,405054.500000000000000,"4",5054.500000000000000,405055.500000000000000,2022/09/25,"2",2022/09/25,Stanley Huki,"7",6.000000000000000,7.500000000000000,7.600000000000000,"2","2","1","1","Clay, Hardstone",Cliff/River,,0.030000000000000,Air,./0.png
146.488360646165,-8.10439360446809,S,405060.500000000000000,"4",5060.500000000000000,,2022/09/25,"2",2022/09/25,Stanley Huki,"7",6.000000000000000,7.700000000000000,7.500000000000000,"2","2","1","1","Clay, Hardstone",,,0.030000000000000,Air,./0.png
146.488269325325,-8.10413796701096,S,405066.500000000000000,"4",5066.500000000000000,,2022/09/25,"2",2022/09/25,Stanley Huki,"7",6.000000000000000,7.600000000000000,7.400000000000000,"2","2","1","1","Clay, Hardstone",,,0.030000000000000,Air,./0.png
146.48817800458,-8.10388233858245,S,405072.500000000000000,"4",5072.500000000000000,,2022/09/25,"2",2022/09/25,Stanley Huki,"7",6.000000000000000,7.700000000000000,7.600000000000000,"2","2","1","1","Clay, Hardstone",,,0.030000000000000,Air,./0.png
146.488086674876,-8.10362670108108,S,405078.500000000000000,"4",5078.500000000000000,,2022/09/26,"2",2022/09/26,Stanley Huki,"7",6.000000000000000,7.300000000000000,7.300000000000000,"2","2","1","1","Clay & Loose Stone, Hard Stone",,,0.030000000000000,Air,./0.png
146.487995354355,-8.10337106357467,S,405084.500000000000000,"4",5084.500000000000000,,2022/09/26,"2",2022/09/26,Stanley Huki,"7",6.000000000000000,7.300000000000000,7.400000000000000,"2","2","1","1","Clay & Loose Stone, Hard Stone",,,0.030000000000000,Air,./0.png
146.487904024853,-8.10311543508549,S,405090.500000000000000,"4",5090.500000000000000,,2022/09/26,"2",2022/09/26,Stanley Huki,"7",6.000000000000000,7.400000000000000,7.500000000000000,"2","2","1","1","Clay & Loose Stone, Hard Stone",,,0.030000000000000,Air,./0.png
146.487812704545,-8.10285979754624,S,405096.500000000000000,"4",5096.500000000000000,,2022/09/26,"2",2022/09/26,Stanley Huki,"7",6.000000000000000,7.500000000000000,7.300000000000000,"2","2","1","1","Clay & Loose Stone, Hard Stone",,,0.030000000000000,Air,./0.png
146.487721384343,-8.10260415999057,S,405102.500000000000000,"4",5102.500000000000000,,2022/09/26,"2",2022/09/26,Stanley Huki,"7",6.000000000000000,7.400000000000000,7.500000000000000,"2","2","1","1","Clay & Loose Stone, Hard Stone",,,0.030000000000000,Air,./0.png
146.48763005516,-8.10234853145212,S,405108.500000000000000,"4",5108.500000000000000,,2022/09/26,"2",2022/09/26,Stanley Huki,"7",6.000000000000000,7.500000000000000,7.500000000000000,"2","2","1","1","Clay & Loose Stone, Hard Stone",,,0.030000000000000,Air,./0.png
146.487538735171,-8.10209289386362,S,405114.500000000000000,"4",5114.500000000000000,,2022/09/26,"2",2022/09/26,Stanley Huki,"7",6.000000000000000,7.300000000000000,7.500000000000000,"2","2","1","1","Clay & Loose Stone, Hard Stone",,,0.030000000000000,Air,./0.png
146.487447406213,-8.1018372562473,S,405120.500000000000000,"4",5120.500000000000000,,2022/09/26,"2",2022/09/26,Stanley Huki,"7",6.000000000000000,7.300000000000000,7.400000000000000,"2","2","1","1","Clay & Loose Stone, Hard Stone",,,0.030000000000000,Air,./0.png
146.487356086426,-8.10158162767103,S,405126.500000000000000,"4",5126.500000000000000,,2022/09/26,"2",2022/09/26,Stanley Huki,"7",6.000000000000000,7.300000000000000,7.400000000000000,"2","2","1","1","Clay & Loose Stone, Hard Stone",,,0.030000000000000,Air,./0.png
146.48726475768,-8.10132599002189,S,405132.500000000000000,"4",5132.500000000000000,,2022/09/26,"2",2022/09/26,Stanley Huki,"7",6.000000000000000,7.400000000000000,7.400000000000000,"2","2","1","1","Clay & Loose Stone, Hard Stone",,,0.030000000000000,Air,./0.png
146.487173438117,-8.10107035236776,S,405138.500000000000000,"4",5138.500000000000000,,2022/09/26,"2",2022/09/26,Stanley Huki,"7",6.000000000000000,7.400000000000000,7.500000000000000,"2","2","1","1","Clay & Loose Stone, Hard Stone",,,0.030000000000000,Air,./0.png
146.487082118649,-8.10081472374227,S,405144.500000000000000,"4",5144.500000000000000,,2022/09/26,"2",2022/09/26,Stanley Huki,"7",6.000000000000000,7.600000000000000,7.200000000000000,"2","2","1","1","Clay & Loose Stone, Hard Stone",,,0.030000000000000,Air,./0.png
146.486990790222,-8.10055908604392,S,405150.500000000000000,"4",5150.500000000000000,,2022/09/26,"2",2022/09/26,Stanley Huki,"7",6.000000000000000,7.500000000000000,7.500000000000000,"2","2","1","1","Clay & Loose Stone, Hard Stone",,,0.030000000000000,Air,./0.png
146.486899470967,-8.10030345738562,S,405156.500000000000000,"4",5156.500000000000000,,2022/09/26,"2",2022/09/26,Stanley Huki,"7",6.000000000000000,7.500000000000000,7.500000000000000,"2","2","1","1","Clay & Loose Stone, Hard Stone",,,0.030000000000000,Air,./0.png
146.486808142753,-8.10004781965447,S,405162.500000000000000,"4",5162.500000000000000,,2022/09/27,"2",2022/09/27,Stanley Huki,"7",6.000000000000000,7.300000000000000,7.100000000000000,"2","2","1","1",Clay & Hard Stone,,,0.030000000000000,Air,./0.png
146.486716823722,-8.09979218191835,S,405168.500000000000000,"4",5168.500000000000000,,2022/09/27,"2",2022/09/27,Stanley Huki,"7",6.000000000000000,7.400000000000000,7.100000000000000,"2","2","1","1",Clay & Hard Stone,,,0.030000000000000,Air,./0.png
146.486625504786,-8.09953655321087,S,405174.500000000000000,"4",5174.500000000000000,,2022/09/27,"2",2022/09/27,Stanley Huki,"7",6.000000000000000,7.400000000000000,7.400000000000000,"2","2","1","1",Clay & Hard Stone,,,0.030000000000000,Air,./0.png
146.486534176891,-8.09928091543053,S,405180.500000000000000,"4",5180.500000000000000,,2022/09/27,"2",2022/09/27,Stanley Huki,"7",6.000000000000000,7.300000000000000,7.400000000000000,"2","2","1","1",Clay & Hard Stone,,,0.030000000000000,Air,./0.png
146.486442858179,-8.09902527764522,S,405186.500000000000000,"4",5186.500000000000000,,2022/09/28,"2",2022/09/28,Stanley Huki,"7",6.000000000000000,7.400000000000000,7.500000000000000,"2","2","1","1","River Gravel & Sand, Hard Mudstone",,,0.030000000000000,Air,./0.png
146.486351530486,-8.09876964887715,S,405192.500000000000000,"4",5192.500000000000000,,2022/09/28,"2",2022/09/28,Stanley Huki,"7",6.000000000000000,7.400000000000000,7.400000000000000,"2","2","1","1","River Gravel & Sand, Hard Mudstone",,,0.030000000000000,Air,./0.png
146.486260211987,-8.09851401105908,S,405198.500000000000000,"4",5198.500000000000000,,2022/09/28,"2",2022/09/28,Stanley Huki,"7",6.000000000000000,7.400000000000000,7.400000000000000,"2","2","1","1","River Gravel & Sand, Hard Mudstone",,,0.030000000000000,Air,./0.png
146.486168893594,-8.09825837322462,S,405204.500000000000000,"4",5204.500000000000000,,2022/09/28,"2",2022/09/28,Stanley Huki,"7",6.000000000000000,7.600000000000000,7.400000000000000,"2","2","1","1","River Gravel & Sand, Hard Mudstone",,,0.030000000000000,Air,./0.png
146.48607756622,-8.09800274440739,S,405210.500000000000000,"4",5210.500000000000000,,2022/09/28,"2",2022/09/28,Stanley Huki,"7",6.000000000000000,7.400000000000000,7.400000000000000,"2","2","1","1","River Gravel & Sand, Hard Mudstone",,,0.030000000000000,Air,./0.png
146.48598624804,-8.09774710654017,S,405216.500000000000000,"4",5216.500000000000000,405218.500000000000000,2022/09/28,"2",2022/09/28,Stanley Huki,"7",6.000000000000000,7.400000000000000,7.500000000000000,"2","2","1","1","River Gravel & Sand, Hard Mudstone",River,,0.030000000000000,Air,./0.png
146.48589492089,-8.09749146864514,S,405222.500000000000000,"4",5222.500000000000000,,2022/09/28,"2",2022/09/28,Stanley Huki,"7",6.000000000000000,7.300000000000000,7.500000000000000,"2","2","1","1","River Gravel & Sand, Hard Mudstone",,,0.030000000000000,Air,./0.png
146.48580360291,-8.09723583979021,S,405228.500000000000000,"4",5228.500000000000000,,2022/09/28,"2",2022/09/28,Stanley Huki,"7",6.000000000000000,7.300000000000000,7.400000000000000,"2","2","1","1","River Gravel & Sand, Hard Mudstone",,,0.030000000000000,Air,./0.png
146.485712275973,-8.09698020186243,S,405234.500000000000000,"4",5234.500000000000000,,2022/09/28,"2",2022/09/28,Stanley Huki,"7",6.000000000000000,7.500000000000000,7.300000000000000,"2","2","1","1","River Gravel & Sand, Hard Mudstone",,,0.030000000000000,Air,./0.png
146.485620958207,-8.09672457297476,S,405240.500000000000000,"4",5240.500000000000000,,2022/09/28,"2",2022/09/28,Stanley Huki,"7",6.000000000000000,7.200000000000000,7.200000000000000,"2","2","1","1","River Gravel & Sand, Hard Mudstone",,Partial Tamping Gap between 6m-3m.,0.030000000000000,Air,./0.png
146.485529640558,-8.09646893502567,S,405246.500000000000000,"4",5246.500000000000000,,2022/09/29,"2",2022/09/29,Stanley Huki,"7",6.000000000000000,7.500000000000000,7.500000000000000,"2","2","1","1","Clay Stone, Hard Mudstone",,,0.030000000000000,Air,./0.png
146.48543831394,-8.09621329704878,S,405252.500000000000000,"4",5252.500000000000000,405261.500000000000000,2022/09/29,"2",2022/09/29,Stanley Huki,"7",6.000000000000000,7.400000000000000,7.200000000000000,"2","2","1","1","Clay Stone, Hard Mudstone",River,,0.030000000000000,Air,./0.png
146.485346996492,-8.09595766811201,S,405258.500000000000000,"4",5258.500000000000000,,2022/09/29,"2",2022/09/29,Stanley Huki,"7",6.000000000000000,7.300000000000000,7.400000000000000,"2","2","1","1","Clay Stone, Hard Mudstone",,,0.030000000000000,Air,./0.png
146.485255670086,-8.09570203010239,S,405264.500000000000000,"4",5264.500000000000000,,2022/09/29,"2",2022/09/29,Stanley Huki,"7",6.000000000000000,7.400000000000000,7.300000000000000,"2","2","1","1","Clay Stone, Hard Mudstone",,,0.030000000000000,Air,./0.png
146.485164352863,-8.09544639208785,S,405270.500000000000000,"4",5270.500000000000000,,2022/09/29,"2",2022/09/29,Stanley Huki,"7",6.000000000000000,7.500000000000000,7.500000000000000,"2","2","1","1","Clay Stone, Hard Mudstone",,,0.030000000000000,Air,./0.png
146.485073035734,-8.09519076310199,S,405276.500000000000000,"4",5276.500000000000000,,2022/09/29,"2",2022/09/29,Stanley Huki,"7",6.000000000000000,7.300000000000000,7.100000000000000,"2","2","1","1","Clay Stone, Hard Mudstone",,,0.030000000000000,Air,./0.png
146.484981709647,-8.09493512504329,S,405282.500000000000000,"4",5282.500000000000000,,2022/09/29,"2",2022/09/29,Stanley Huki,"7",6.000000000000000,7.400000000000000,7.500000000000000,"2","2","1","1","Clay Stone, Hard Mudstone",,,0.030000000000000,Air,./0.png
146.484890392743,-8.09467948697969,S,405288.500000000000000,"4",5288.500000000000000,,2022/09/29,"2",2022/09/29,Stanley Huki,"7",6.000000000000000,7.300000000000000,7.400000000000000,"2","2","1","1","Clay Stone, Hard Mudstone",,,0.030000000000000,Air,./0.png
146.484799066857,-8.09442385793331,S,405294.500000000000000,"4",5294.500000000000000,,2022/09/30,"2",2022/09/30,Stanley Huki,"7",6.000000000000000,7.200000000000000,7.400000000000000,"2","2","1","1","Clay Stone, Hard Mudstone",,,0.030000000000000,Air,./0.png
146.484707750165,-8.09416821983701,S,405300.500000000000000,"4",5300.500000000000000,,2022/09/30,"2",2022/09/30,Stanley Huki,"7",6.000000000000000,7.300000000000000,7.500000000000000,"2","2","1","1","Clay Stone, Hard Mudstone",,,0.030000000000000,Air,./0.png
146.484616433579,-8.09391258172435,S,405306.500000000000000,"4",5306.500000000000000,,2022/09/30,"2",2022/09/30,Stanley Huki,"7",6.000000000000000,7.300000000000000,7.500000000000000,"2","2","1","1","Clay Stone, Hard Mudstone",,,0.030000000000000,Air,./0.png
146.484525108012,-8.09365695262891,S,405312.500000000000000,"4",5312.500000000000000,,2022/09/30,"2",2022/09/30,Stanley Huki,"7",6.000000000000000,7.300000000000000,7.400000000000000,"2","2","1","1","Clay Stone, Hard Mudstone",,,0.030000000000000,Air,./0.png
146.484433791639,-8.09340131448356,S,405318.500000000000000,"4",5318.500000000000000,405320.500000000000000,2022/09/30,"2",2022/09/30,Stanley Huki,"7",6.000000000000000,7.400000000000000,7.100000000000000,"2","2","1","1","Clay Stone, Hard Mudstone",Helipad,,0.030000000000000,Air,./0.png
146.484342466284,-8.09314568535546,S,405324.500000000000000,"4",5324.500000000000000,,2022/09/30,"2",2022/09/30,Stanley Huki,"7",6.000000000000000,7.500000000000000,7.100000000000000,"2","2","1","1","Clay Stone, Hard Mudstone",,,0.030000000000000,Air,./0.png
146.484251150124,-8.09289004717743,S,405330.500000000000000,"4",5330.500000000000000,,2022/09/30,"2",2022/09/30,Stanley Huki,"7",6.000000000000000,7.900000000000000,7.800000000000000,"2","2","1","1","Clay Stone, Hard Mudstone",,,0.030000000000000,Air,./0.png
146.484159834069,-8.09263440898306,S,405336.500000000000000,"4",5336.500000000000000,,2022/09/30,"2",2022/09/30,Stanley Huki,"7",6.000000000000000,8.100000000000000,8.000000000000000,"2","2","1","1","Clay Stone, Hard Mudstone",,,0.030000000000000,Air,./0.png
146.484068509033,-8.09237877980594,S,405342.500000000000000,"4",5342.500000000000000,,2022/09/30,"2",2022/09/30,Stanley Huki,"7",6.000000000000000,7.500000000000000,7.500000000000000,"2","2","1","1","Clay Stone, Hard Mudstone",,,0.030000000000000,Air,./0.png
146.483977193191,-8.0921231415789,S,405348.500000000000000,"4",5348.500000000000000,,2022/09/30,"2",2022/09/30,Stanley Huki,"7",6.000000000000000,7.400000000000000,7.300000000000000,"2","2","1","1","Clay Stone, Hard Mudstone",,,0.030000000000000,Air,./0.png
146.483885868379,-8.09186750332406,S,405354.500000000000000,"4",5354.500000000000000,,2022/09/30,"2",2022/09/30,Stanley Huki,"7",6.000000000000000,7.500000000000000,7.200000000000000,"2","2","1","1","Clay Stone, Hard Mudstone",,,0.030000000000000,Air,./0.png
146.483794552738,-8.09161187410941,S,405360.500000000000000,"4",5360.500000000000000,,2022/09/30,"2",2022/09/30,Stanley Huki,"7",6.000000000000000,7.400000000000000,7.300000000000000,"2","2","1","1","Clay Stone, Hard Mudstone",,,0.030000000000000,Air,./0.png
146.483703228138,-8.09135623582191,S,405366.500000000000000,"4",5366.500000000000000,,2022/10/01,"2",2022/10/01,Stanley Huki,"7",6.000000000000000,7.100000000000000,7.200000000000000,"2","2","1","1","Soft Clay, Sand Clay, Mudstone",,,0.030000000000000,Water,./0.png
146.483611912721,-8.09110059752956,S,405372.500000000000000,"4",5372.500000000000000,,2022/10/01,"2",2022/10/01,Stanley Huki,"7",6.000000000000000,7.300000000000000,7.400000000000000,"2","2","1","1","Soft Clay, Sand Clay, Mudstone",,,0.030000000000000,Water,./0.png
146.483520597399,-8.09084496826592,S,405378.500000000000000,"4",5378.500000000000000,,2022/10/01,"2",2022/10/01,Stanley Huki,"7",6.000000000000000,7.500000000000000,7.400000000000000,"2","2","1","1","Soft Clay, Sand Clay, Mudstone",,,0.030000000000000,Water,./0.png
146.483429273118,-8.09058932992945,S,405384.500000000000000,"4",5384.500000000000000,,2022/10/01,"2",2022/10/01,Stanley Huki,"7",6.000000000000000,7.500000000000000,7.300000000000000,"2","2","1","1","Soft Clay, Sand Clay, Mudstone",,,0.030000000000000,Water,./0.png
146.483337958019,-8.09033369158814,S,405390.500000000000000,"4",5390.500000000000000,,2022/10/01,"2",2022/10/01,Stanley Huki,"7",6.000000000000000,7.600000000000000,7.500000000000000,"2","2","1","1","Soft Clay, Sand Clay, Mudstone",,,0.030000000000000,Water,./0.png
146.483246633939,-8.09007806226407,S,405396.500000000000000,"4",5396.500000000000000,,2022/10/01,"2",2022/10/01,Stanley Huki,"7",6.000000000000000,7.600000000000000,7.400000000000000,"2","2","1","1","Soft Clay, Sand Clay, Mudstone",,,0.030000000000000,Water,./0.png
146.483155319053,-8.08982242389012,S,405402.500000000000000,"4",5402.500000000000000,,2022/10/01,"2",2022/10/01,Stanley Huki,"7",6.000000000000000,7.400000000000000,7.600000000000000,"2","2","1","1","Soft Clay, Sand Clay, Mudstone",,,0.030000000000000,Water,./0.png
146.483064004261,-8.0895667945449,S,405408.500000000000000,"4",5408.500000000000000,,2022/10/01,"2",2022/10/01,Stanley Huki,"7",6.000000000000000,7.500000000000000,7.600000000000000,"2","2","1","1","Soft Clay, Sand Clay, Mudstone",,,0.030000000000000,Water,./0.png
146.482972680511,-8.08931115612685,S,405414.500000000000000,"4",5414.500000000000000,405412.500000000000000,2022/10/02,"2",2022/10/02,Stanley Huki,"7",6.000000000000000,7.500000000000000,7.500000000000000,"2","2","1","1",Clay and Stone,Loose Stone,,0.030000000000000,Water,./0.png
146.482881365943,-8.08905551770397,S,405420.500000000000000,"4",5420.500000000000000,,2022/10/06,"2",2022/10/06,Stanley Huki,"7",6.000000000000000,7.500000000000000,7.400000000000000,"2","2","1","1","Clay, River Stone, Sand stone",,,0.030000000000000,Air,./0.png
146.482790042394,-8.08879988829833,S,405426.500000000000000,"4",5426.500000000000000,405417.500000000000000,2022/10/07,"2",2022/10/07,Stanley Huki,"7",6.000000000000000,7.100000000000000,7.400000000000000,"2","2","1","1","Clay, Loose Gravel and Sand Clay",River Rock,,0.030000000000000,Air,./0.png
146.482698728038,-8.08854424984284,S,405432.500000000000000,"4",5432.500000000000000,405441.500000000000000,2022/10/06,"2",2022/10/06,Stanley Huki,"7",6.000000000000000,7.500000000000000,7.400000000000000,"2","2","1","1","Clay, River Stone, Sand stone",River,,0.030000000000000,Air,./0.png
146.482607413789,-8.08828861137104,S,405438.500000000000000,"4",5438.500000000000000,405447.500000000000000,2022/10/07,"2",2022/10/07,Stanley Huki,"7",6.000000000000000,7.600000000000000,7.500000000000000,"2","2","1","1","Clay, Loose Gravel and Sand Clay",River Rock,,0.030000000000000,Air,./0.png
146.482516090558,-8.0880329819165,S,405444.500000000000000,"4",5444.500000000000000,,2022/10/06,"2",2022/10/06,Stanley Huki,"7",6.000000000000000,7.500000000000000,7.400000000000000,"2","2","1","1","Clay, River Stone, Sand stone",,,0.030000000000000,Air,./0.png
146.482424776521,-8.0877773434121,S,405450.500000000000000,"4",5450.500000000000000,,2022/10/07,"2",2022/10/07,Stanley Huki,"7",6.000000000000000,7.400000000000000,7.400000000000000,"2","2","1","1","Clay, Loose Gravel and Sand Clay",,,0.030000000000000,Air,./0.png
146.482333453514,-8.08752170487991,S,405456.500000000000000,"4",5456.500000000000000,,2022/10/07,"2",2022/10/07,Stanley Huki,"7",6.000000000000000,7.300000000000000,7.300000000000000,"2","2","1","1","Clay, Loose Gravel and Sand Clay",,,0.030000000000000,Air,./0.png
146.482242139677,-8.08726607538797,S,405462.500000000000000,"4",5462.500000000000000,,2022/10/07,"2",2022/10/07,Stanley Huki,"7",6.000000000000000,7.300000000000000,7.300000000000000,"2","2","1","1","Clay, Loose Gravel and Sand Clay",,,0.030000000000000,Air,./0.png
146.482150825959,-8.08701043683469,S,405468.500000000000000,"4",5468.500000000000000,,2022/10/08,"2",2022/10/08,Stanley Huki,"7",6.000000000000000,7.500000000000000,7.400000000000000,"2","2","1","1","Clay Stone, Sand stone",,,0.030000000000000,Air,./0.png
146.48205950327,-8.08675479825362,S,405474.500000000000000,"4",5474.500000000000000,,2022/10/08,"2",2022/10/08,Stanley Huki,"7",6.000000000000000,7.300000000000000,7.200000000000000,"2","2","1","1","Clay Stone, Sand stone",,,0.030000000000000,Air,./0.png
146.481968189752,-8.08649916871281,S,405480.500000000000000,"4",5480.500000000000000,405482.500000000000000,2022/10/08,"2",2022/10/08,Stanley Huki,"7",6.000000000000000,7.400000000000000,7.300000000000000,"2","2","1","1","Clay Stone, Sand stone",Creek,,0.030000000000000,Air,./0.png
146.481876867275,-8.08624353009916,S,405486.500000000000000,"4",5486.500000000000000,,2022/10/08,"2",2022/10/08,Stanley Huki,"7",6.000000000000000,7.200000000000000,7.500000000000000,"2","2","1","1","Clay Stone, Sand stone",,,0.030000000000000,Air,./0.png
146.481785553969,-8.08598790052576,S,405492.500000000000000,"4",5492.500000000000000,,2022/10/08,"2",2022/10/08,Stanley Huki,"7",6.000000000000000,7.400000000000000,7.400000000000000,"2","2","1","1","Clay Stone, Sand stone",,,0.030000000000000,Air,./0.png
146.481694231705,-8.08573226187954,S,405498.500000000000000,"4",5498.500000000000000,,2022/10/08,"2",2022/10/08,Stanley Huki,"7",6.000000000000000,7.500000000000000,7.300000000000000,"2","2","1","1","Clay Stone, Sand stone",,,0.030000000000000,Air,./0.png
146.481602918623,-8.08547662322855,S,405504.500000000000000,"4",5504.500000000000000,,2022/10/08,"2",2022/10/08,Stanley Huki,"7",6.000000000000000,7.200000000000000,7.500000000000000,"2","2","1","1","Clay Stone, Sand stone",,,0.030000000000000,Air,./0.png
146.481511605635,-8.08522099360632,S,405510.500000000000000,"4",5510.500000000000000,405508.500000000000000,2022/10/08,"2",2022/10/08,Stanley Huki,"7",6.000000000000000,7.700000000000000,7.500000000000000,"2","2","1","1","Clay Stone, Sand stone",River,,0.030000000000000,Air,./0.png
146.481420283689,-8.08496535491126,S,405516.500000000000000,"4",5516.500000000000000,,2022/10/08,"2",2022/10/08,Stanley Huki,"7",6.000000000000000,7.700000000000000,7.600000000000000,"2","2","1","1","Clay Stone, Sand stone",,,0.030000000000000,Air,./0.png
146.481328970925,-8.08470971621145,S,405522.500000000000000,"4",5522.500000000000000,,2022/10/08,"2",2022/10/08,Stanley Huki,"7",6.000000000000000,7.400000000000000,7.300000000000000,"2","2","1","1","Clay Stone, Sand stone",,,0.030000000000000,Air,./0.png
146.48123764918,-8.08445408652888,S,405528.500000000000000,"4",5528.500000000000000,,2022/10/09,"2",2022/10/09,Stanley Huki,"7",6.000000000000000,7.200000000000000,7.500000000000000,"2","2","1","1","Sand Gravel, Clay Stone, Sand Stone",,,0.030000000000000,Air,./0.png
146.481146336628,-8.08419844779652,S,405534.500000000000000,"4",5534.500000000000000,,2022/10/09,"2",2022/10/09,Stanley Huki,"7",6.000000000000000,7.500000000000000,7.200000000000000,"2","2","1","1","Sand Gravel, Clay Stone, Sand Stone",,,0.030000000000000,Air,./0.png
146.480963702755,-8.08368717931652,S,405546.500000000000000,"4",5546.500000000000000,,2022/10/09,"2",2022/10/09,Stanley Huki,"7",6.000000000000000,7.500000000000000,7.200000000000000,"2","2","1","1","Sand Gravel, Clay Stone, Sand Stone",,,0.060000000000000,Air,./0.png
146.480781069317,-8.08317590172642,S,405558.500000000000000,"4",5558.500000000000000,405560.500000000000000,2022/10/09,"2",2022/10/09,Stanley Huki,"7",6.000000000000000,7.300000000000000,7.200000000000000,"2","2","1","1","Sand Gravel, Clay Stone, Sand Stone",Creek,,0.060000000000000,Air,./0.png
146.480598445368,-8.08266463312784,S,405570.500000000000000,"4",5570.500000000000000,405574.500000000000000,2022/10/09,"2",2022/10/09,Stanley Huki,"7",6.000000000000000,7.200000000000000,7.100000000000000,"2","2","1","1","Sand Gravel, Clay Stone, Sand Stone",River,,0.060000000000000,Air,./0.png
146.480415812768,-8.08215336445273,S,405582.500000000000000,"4",5582.500000000000000,,2022/10/11,"6",2022/10/11,Stanley Huki,6.5m,6.000000000000000,7.500000000000000,7.500000000000000,"2","2","1","1","Clay Stone, Mud Stone",,,0.060000000000000,Air,./0.png
146.480233180591,-8.08164209571259,S,405594.500000000000000,"4",5594.500000000000000,405597.500000000000000,2022/10/11,"6",2022/10/11,Stanley Huki,"7",6.000000000000000,7.300000000000000,7.400000000000000,"2","2","1","1","Clay Stone, Mud Stone",Survey,,0.060000000000000,Air,./0.png
146.48005054885,-8.08113081786242,S,405606.500000000000000,"4",5606.500000000000000,,2022/10/11,"6",2022/10/11,Stanley Huki,"7",6.000000000000000,7.300000000000000,7.200000000000000,"2","2","1","1","Clay Stone, Mud Stone",,,0.060000000000000,Air,./0.png
146.479867917521,-8.08061954899232,S,405618.500000000000000,"4",5618.500000000000000,,2022/10/12,"6",2022/10/12,Stanley Huki,"7",6.000000000000000,7.400000000000000,7.300000000000000,"2","2","1","1",Clay Stone,,,0.060000000000000,Air,./0.png
146.479685286616,-8.08010828005726,S,405630.500000000000000,"4",5630.500000000000000,,2022/10/12,"6",2022/10/12,Stanley Huki,"7",6.000000000000000,7.300000000000000,7.400000000000000,"2","2","1","1",Clay Stone,,,0.060000000000000,Air,./0.png
146.479502665223,-8.07959700202376,S,405642.500000000000000,"4",5642.500000000000000,,2022/10/12,"6",2022/10/12,Stanley Huki,"7",6.000000000000000,7.300000000000000,7.200000000000000,"2","2","1","1",Clay Stone,,,0.060000000000000,Air,./0.png
146.479320035165,-8.07908573295884,S,405654.500000000000000,"4",5654.500000000000000,,2022/10/13,"6",2022/10/13,Stanley Huki,"7",6.000000000000000,7.300000000000000,7.400000000000000,"2","2","1","1",Clay Stone,,,0.060000000000000,Air,./0.png
146.479137405532,-8.078574463829,S,405666.500000000000000,"4",5666.500000000000000,405670.500000000000000,2022/10/13,"6",2022/10/13,Stanley Huki,"7",6.000000000000000,7.400000000000000,7.200000000000000,"2","2","1","1",Clay Stone,Creek,,0.060000000000000,Air,./0.png
146.478954776322,-8.07806319463424,S,405678.500000000000000,"4",5678.500000000000000,,2022/10/13,"6",2022/10/13,Stanley Huki,"7",6.000000000000000,7.500000000000000,7.400000000000000,"2","2","1","1",Clay Stone,,,0.060000000000000,Air,./0.png
146.478772147548,-8.07755191632959,S,405690.500000000000000,"4",5690.500000000000000,405691.500000000000000,2022/10/13,"6",2022/10/13,Stanley Huki,"7",6.000000000000000,7.800000000000000,7.700000000000000,"2","2","1","1",Clay Stone,Stones,,0.060000000000000,Air,./0.png
146.478589528261,-8.07704064701669,S,405702.500000000000000,"4",5702.500000000000000,405701.500000000000000,2022/10/14,"6",2022/10/14,Stanley Huki,"7",6.000000000000000,7.400000000000000,7.600000000000000,"2","2","1","1",Clay Stone,Creek,,0.060000000000000,Air,./0.png
146.478406900322,-8.07652937762738,S,405714.500000000000000,"4",5714.500000000000000,,2022/10/14,"6",2022/10/14,Stanley Huki,"7",6.000000000000000,7.300000000000000,7.500000000000000,"2","2","1","1",Clay Stone,,,0.060000000000000,Air,./0.png
146.478224272819,-8.07601809912819,S,405726.500000000000000,"4",5726.500000000000000,405727.500000000000000,2022/10/14,"6",2022/10/14,Stanley Huki,"7",6.000000000000000,7.500000000000000,7.400000000000000,"2","2","1","1",Clay Stone,Hole collapsed,,0.060000000000000,Air,./0.png
146.478041645727,-8.07550682960924,S,405738.500000000000000,"4",5738.500000000000000,,2022/10/14,"6",2022/10/14,Stanley Huki,"7",6.000000000000000,7.200000000000000,7.500000000000000,"2","2","1","1",Clay Stone,,,0.060000000000000,Water,./0.png
146.477859019059,-8.0749955600255,S,405750.500000000000000,"4",5750.500000000000000,405748.500000000000000,2022/10/14,"6",2022/10/14,Stanley Huki,"7",6.000000000000000,7.500000000000000,7.400000000000000,"2","2","1","1",Clay Stone,Creek,,0.060000000000000,Water,./0.png
