X,Y,StationVal,LocalEasti,LocalNorth,LocalHeigh,Descriptor,Field6,Field7,Field8,Field9,Field10,Field11,Field12,Feature,icon_url
431319.168176904,9133511.26949298,411462,431319.168,9133511.269,18.488,S,,,,,,,,,./0.png
431283.533509225,9133593.94485829,411480,431283.534,9133593.945,17.978,S,,,,,,,,,./0.png
431250.216751611,9133677.53847049,411498,431250.217,9133677.538,17.982,S,,,,,,,,,./0.png
431233.894883373,9133767.89871346,411516,431233.895,9133767.899,17.764,S,,,,,,,,,./0.png
431191.349843037,9133847.8410098,411534,431191.350,9133847.841,18.061,S,,,,,,,,,./0.png
431155.384748661,9133930.43003819,411552,431155.385,9133930.430,17.240,S,,,,,,,,,./0.png
431124.136114962,9134014.74259025,411570,431124.136,9134014.743,17.544,S,,,,,,,,,./0.png
431089.166162581,9134097.6649189,411588,431089.166,9134097.665,17.181,S,,,,,,,,,./0.png
431057.674970519,9134181.98518459,411606,431057.675,9134181.985,17.480,S,,,,,,,,,./0.png
431023.077812151,9134265.20640613,411624,431023.078,9134265.206,17.757,S,,,,,,,,,./0.png
430989.598341256,9134348.63244557,411642,430989.598,9134348.632,17.586,S,,,,,,,,,./0.png
430956.907304269,9134432.51001384,411660,430956.907,9134432.510,17.685,S,,,,,,,,,./0.png
430924.145033196,9134516.34404245,411678,430924.145,9134516.344,18.004,S,,,,,,,,,./0.png
430889.19138253,9134599.4602331,411696,430889.191,9134599.460,18.249,S,,,,,,,,,./0.png
430856.031886212,9134683.07936993,411714,430856.032,9134683.079,18.468,S,,,,,,,,,./0.png
430822.43302841,9134766.52852966,411732,430822.433,9134766.529,18.496,S,,,,,,,,,./0.png
430787.661276936,9134849.52313918,411750,430787.661,9134849.523,18.731,S,,,,,,,,,./0.png
430757.281170955,9134934.36900635,411768,430757.281,9134934.369,19.777,S,,,,,,,,,./0.png
430727.683867005,9135019.30191777,411786,430727.684,9135019.302,20.809,S,,,,,,,,,./0.png
446909.924598064,9121068.33293148,505894,446909.925,9121068.333,39.057,S,,,,,,,,,./0.png
446999.13657988,9121080.00400039,505912,446999.137,9121080.004,39.824,S,,,,,,,,,./0.png
447088.578062853,9121090.19372349,505930,447088.578,9121090.194,40.324,S,,,,,,,,,./0.png
447177.28101464,9121105.36772078,505948,447177.281,9121105.368,40.230,S,,,,,,,,,./0.png
447266.576147541,9121117.27137452,505966,447266.576,9121117.271,40.286,S,,,,,,,,,./0.png
447355.997426424,9121126.91842618,505984,447355.997,9121126.918,40.298,S,,,,,,,,,./0.png
447445.025823734,9121140.20399066,506002,447445.026,9121140.204,40.273,S,,,,,,,,,./0.png
447534.219734354,9121152.93613265,506020,447534.220,9121152.936,40.657,S,,,,,,,,,./0.png
447623.493744642,9121163.43060167,506038,447623.494,9121163.431,40.396,S,,,,,,,,,./0.png
447712.583990802,9121176.97610231,506056,447712.584,9121176.976,40.605,S,,,,,,,,,./0.png
447801.905282541,9121187.70161738,506074,447801.905,9121187.702,40.635,S,,,,,,,,,./0.png
447890.856501512,9121201.49551085,506092,447890.857,9121201.496,40.955,S,,,,,,,,,./0.png
447980.760895962,9121208.86575726,506110,447980.761,9121208.866,40.659,S,,,,,,,,,./0.png
448069.342599733,9121224.83003739,506128,448069.343,9121224.830,41.054,S,,,,,,,,,./0.png
448158.758879151,9121234.781837,506146,448158.759,9121234.782,40.695,S,,,,,,,,,./0.png
448247.780350396,9121248.27747853,506164,448247.780,9121248.277,41.169,S,,,,,,,,,./0.png
448336.728045165,9121261.9199802,506182,448336.728,9121261.920,41.280,S,,,,,,,,,./0.png
448426.479460851,9121270.30311012,506200,448426.479,9121270.303,41.353,S,,,,,,,,,./0.png
448515.648472207,9121282.91288779,506218,448515.648,9121282.913,41.467,S,,,,,,,,,./0.png
448604.748904426,9121295.61604896,506236,448604.749,9121295.616,41.953,S,,,,,,,,,./0.png
448693.790626219,9121307.96267862,506254,448693.791,9121307.963,41.815,S,,,,,,,,,./0.png
448783.367509196,9121318.05524056,506272,448783.368,9121318.055,42.332,S,,,,,,,,,./0.png
448872.719539365,9121328.83398673,506290,448872.720,9121328.834,42.581,S,,,,,,,,,./0.png
448961.589062961,9121342.78440664,506308,448961.589,9121342.784,42.861,S,,,,,,,,,./0.png
449050.675921756,9121355.98478792,506326,449050.676,9121355.985,42.631,S,,,,,,,,,./0.png
449140.017757308,9121366.88136352,506344,449140.018,9121366.881,42.051,S,,,,,,,,,./0.png
449229.233424249,9121378.21967672,506362,449229.233,9121378.220,41.801,S,,,,,,,,,./0.png
449318.513191201,9121389.45191425,506380,449318.513,9121389.452,42.546,S,,,,,,,,,./0.png
449407.467669642,9121403.60841748,506398,449407.468,9121403.608,42.437,S,,,,,,,,,./0.png
449496.413676156,9121416.96568704,506416,449496.414,9121416.966,43.199,S,,,,,,,,,./0.png
449585.567927994,9121429.22260458,506434,449585.568,9121429.223,43.289,S,,,,,,,,,./0.png
449674.856226789,9121440.87900994,506452,449674.856,9121440.879,42.466,S,,,,,,,,,./0.png
449764.140414026,9121451.61462072,506470,449764.140,9121451.615,43.042,S,,,,,,,,,./0.png
449853.297750991,9121464.20181463,506488,449853.298,9121464.202,44.021,S,,,,,,,,,./0.png
449942.3933028,9121476.59405311,506506,449942.393,9121476.594,43.016,S,,,,,,,,,./0.png
450031.614058595,9121488.50733061,506524,450031.614,9121488.507,44.207,S,,,,,,,,,./0.png
450120.998511149,9121499.79934117,506542,450120.999,9121499.799,43.649,S,,,,,,,,,./0.png
450210.00326012,9121512.85353663,506560,450210.003,9121512.854,43.785,S,,,,,,,,,./0.png
450299.105533392,9121525.68040662,506578,450299.106,9121525.680,43.430,S,,,,,,,,,./0.png
450388.137639181,9121538.42666066,506596,450388.138,9121538.427,44.725,S,,,,,,,,,./0.png
450477.342463081,9121551.23009916,506614,450477.342,9121551.230,44.217,S,,,,,,,,,./0.png
450566.498847361,9121563.26997498,506632,450566.499,9121563.270,43.722,S,,,,,,,,,./0.png
450655.639284526,9121575.18578747,506650,450655.639,9121575.186,44.704,S,,,,,,,,,./0.png
450744.886257089,9121587.5679876,506668,450744.886,9121587.568,44.430,S,,,,,,,,,./0.png
450833.972899925,9121600.60324505,506686,450833.973,9121600.603,45.084,S,,,,,,,,,./0.png
450922.900011219,9121613.96300618,506704,450922.900,9121613.963,44.410,S,,,,,,,,,./0.png
451012.311524992,9121624.94439558,506722,451012.312,9121624.944,44.025,S,,,,,,,,,./0.png
451101.664975114,9121635.11747201,506740,451101.665,9121635.117,44.713,S,,,,,,,,,./0.png
451190.647299225,9121649.08855255,506758,451190.647,9121649.089,61.999,S,,,,,,,,,./0.png
451282.976514582,9121674.93903995,506778,451282.977,9121674.939,44.019,S,,,,,,,,,./0.png
451378.110268844,9121680.80892115,506796,451378.110,9121680.809,44.325,S,,,,,,,,,./0.png
451457.373367311,9121691.16672832,506812,451457.373,9121691.167,44.198,S,,,,,,,,,./0.png
451546.705095967,9121702.23573357,506830,451546.705,9121702.236,44.128,S,,,,,,,,,./0.png
451635.600229273,9121716.47537925,506848,451635.600,9121716.475,44.661,S,,,,,,,,,./0.png
451724.678809729,9121729.59193421,506866,451724.679,9121729.592,44.980,S,,,,,,,,,./0.png
451813.488048783,9121744.39013059,506884,451813.488,9121744.390,45.092,S,,,,,,,,,./0.png
451903.816875063,9121747.86981011,506902,451903.817,9121747.870,45.318,S,,,,,,,,,./0.png
451992.935513658,9121760.62048684,506920,451992.936,9121760.620,45.063,S,,,,,,,,,./0.png
452082.186901063,9121772.2671884,506938,452082.187,9121772.267,45.377,S,,,,,,,,,./0.png
452170.996918899,9121786.60466568,506956,452170.997,9121786.605,45.495,S,,,,,,,,,./0.png
452260.51025075,9121796.56126179,506974,452260.510,9121796.561,46.005,S,,,,,,,,,./0.png
452349.828415376,9121807.5909054,506992,452349.828,9121807.591,65.350,S,,,,,,,,,./0.png
452438.654263415,9121821.98934365,507010,452438.654,9121821.989,95.535,S,,,,,,,,,./0.png
452527.630608865,9121835.66501527,507028,452527.631,9121835.665,103.171,S,,,,,,,,,./0.png
452616.701141497,9121848.50183829,507046,452616.701,9121848.502,117.020,S,,,,,,,,,./0.png
452706.182835991,9121859.41252796,507064,452706.183,9121859.413,82.337,S,,,,,,,,,./0.png
452794.56548583,9121877.1195262,507082,452794.565,9121877.120,67.696,S,,,,,,,,,./0.png
452884.680289553,9121882.10245852,507100,452884.680,9121882.102,89.022,S,,,,,,,,,./0.png
452973.735417436,9121894.71216699,507118,452973.735,9121894.712,81.199,S,,,,,,,,,./0.png
453072.974105521,9121907.46168183,507138,453072.974,9121907.462,111.413,S,,,,,,,,,./0.png
453152.312470099,9121917.71123975,507154,453152.312,9121917.711,125.154,S,,,,,,,,,./0.png
453255.481704609,9121937.53203918,507176,453255.482,9121937.532,171.549,S,,,,,,,,,./0.png
453330.205793523,9121945.71291205,507190,453330.206,9121945.713,195.485,S,,,,,,,,,./0.png
453423.799461464,9121961.89356693,507210,453423.799,9121961.894,213.867,S,,,,,,,,,./0.png
453508.530497256,9121970.14256987,507226,453508.530,9121970.143,219.682,S,,,,,,,,,./0.png
453597.424097992,9121983.79891047,507244,453597.424,9121983.799,209.720,S,,,,,,,,,./0.png
453681.062418199,9121998.90550188,507262,453681.062,9121998.906,213.679,S,,,,,,,,,./0.png
453775.879160919,9122006.97544084,507280,453775.879,9122006.975,212.867,S,,,,,,,,,./0.png
453863.29583057,9122031.7248491,507298,453863.296,9122031.725,217.785,S,,,,,,,,,./0.png
453948.265461134,9122038.21097674,507316,453948.265,9122038.211,227.117,S,,,,,,,,,./0.png
454039.770636241,9122069.55589398,507334,454039.771,9122069.556,225.799,S,,,,,,,,,./0.png
454130.652292911,9122069.61461379,507352,454130.652,9122069.615,264.171,S,,,,,,,,,./0.png
454212.739050619,9122059.56334254,507368,454212.739,9122059.563,308.231,S,,,,,,,,,./0.png
454311.540925953,9122075.21786125,507388,454311.541,9122075.218,340.713,S,,,,,,,,,./0.png
454415.826180287,9122088.12629844,507410,454415.826,9122088.126,360.477,S,,,,,,,,,./0.png
454489.24031847,9122104.62420487,507424,454489.240,9122104.624,389.633,S,,,,,,,,,./0.png
454578.242686054,9122118.11655593,507442,454578.243,9122118.117,417.948,S,,,,,,,,,./0.png
454678.584248481,9122122.98006126,507462,454678.584,9122122.980,388.337,S,,,,,,,,,./0.png
454757.553802341,9122135.63574097,507478,454757.554,9122135.636,355.519,S,,,,,,,,,./0.png
454846.061404919,9122152.15793543,507496,454846.061,9122152.158,352.083,S,,,,,,,,,./0.png
454934.181508235,9122173.77922273,507514,454934.182,9122173.779,333.116,S,,,,,,,,,./0.png
455024.308695828,9122179.15123986,507532,455024.309,9122179.151,284.746,S,,,,,,,,,./0.png
455107.562795835,9122197.30304472,507550,455107.563,9122197.303,253.835,S,,,,,,,,,./0.png
455202.327690997,9122205.33398753,507568,455202.328,9122205.334,231.965,S,,,,,,,,,./0.png
455292.339731377,9122211.20960265,507586,455292.340,9122211.210,222.601,S,,,,,,,,,./0.png
455376.311729098,9122224.87460931,507604,455376.312,9122224.875,199.626,S,,,,,,,,,./0.png
455471.445078423,9122230.42596195,507622,455471.445,9122230.426,182.781,S,,,,,,,,,./0.png
455554.175564136,9122251.78332638,507640,455554.176,9122251.783,202.041,S,,,,,,,,,./0.png
455646.875514859,9122275.05846548,507658,455646.876,9122275.058,195.049,S,,,,,,,,,./0.png
455737.326556851,9122278.2837905,507676,455737.327,9122278.284,186.429,S,,,,,,,,,./0.png
455826.095396359,9122292.49370703,507694,455826.095,9122292.494,173.375,S,,,,,,,,,./0.png
455915.088292243,9122306.17122683,507712,455915.088,9122306.171,148.918,S,,,,,,,,,./0.png
456003.805504559,9122322.60869066,507730,456003.806,9122322.609,145.638,S,,,,,,,,,./0.png
456088.680320284,9122329.12708952,507748,456088.680,9122329.127,158.941,S,,,,,,,,,./0.png
456183.838373918,9122334.88458217,507766,456183.838,9122334.885,145.108,S,,,,,,,,,./0.png
456272.647849773,9122349.72504632,507784,456272.648,9122349.725,148.698,S,,,,,,,,,./0.png
456360.975272147,9122367.79922065,507802,456360.975,9122367.799,172.521,S,,,,,,,,,./0.png
456445.37753394,9122378.14998876,507820,456445.378,9122378.150,152.803,S,,,,,,,,,./0.png
456533.726779404,9122395.84798613,507838,456533.727,9122395.848,169.615,S,,,,,,,,,./0.png
456629.816573565,9122393.63899553,507856,456629.817,9122393.639,179.068,S,,,,,,,,,./0.png
456724.317504124,9122404.67029596,507876,456724.318,9122404.670,164.475,S,,,,,,,,,./0.png
456808.579804654,9122416.00899525,507892,456808.580,9122416.009,164.263,S,,,,,,,,,./0.png
456892.317938697,9122431.03682586,507910,456892.318,9122431.037,181.264,S,,,,,,,,,./0.png
456986.444836964,9122443.25817179,507928,456986.445,9122443.258,167.580,S,,,,,,,,,./0.png
457060.448370453,9122455.55327311,507944,457060.448,9122455.553,161.680,S,,,,,,,,,./0.png
457164.161115615,9122472.63216504,507964,457164.161,9122472.632,186.189,S,,,,,,,,,./0.png
457244.009376193,9122478.84353296,507980,457244.009,9122478.844,182.649,S,,,,,,,,,./0.png
457342.484461952,9122497.23049827,508000,457342.484,9122497.230,190.809,S,,,,,,,,,./0.png
457446.797136766,9122508.68474955,508022,457446.797,9122508.685,204.799,S,,,,,,,,,./0.png
457531.855171109,9122514.5786556,508038,457531.855,9122514.579,205.805,S,,,,,,,,,./0.png
457610.226211333,9122531.69939325,508054,457610.226,9122531.699,209.327,S,,,,,,,,,./0.png
457704.374437459,9122543.93335171,508074,457704.374,9122543.933,212.256,S,,,,,,,,,./0.png
457788.807127293,9122554.72661899,508090,457788.807,9122554.727,208.113,S,,,,,,,,,./0.png
457877.904342471,9122566.46650064,508108,457877.904,9122566.467,196.916,S,,,,,,,,,./0.png
457966.832017432,9122580.780457,508126,457966.832,9122580.780,202.234,S,,,,,,,,,./0.png
458066.024891869,9122593.26888077,508146,458066.025,9122593.269,201.879,S,,,,,,,,,./0.png
458145.037,9122605.997,508162,458145.037,9122605.997,207.416,S,,,,,,,,,./0.png
458219.28091888,9122616.87255556,508178,458219.281,9122616.873,198.933,S,,,,,,,,,./0.png
458323.128409241,9122632.22676831,508198,458323.128,9122632.227,191.240,S,,,,,,,,,./0.png
458412.30454689,9122644.54430931,508216,458412.305,9122644.544,194.658,S,,,,,,,,,./0.png
458496.587471281,9122655.90751264,508234,458496.587,9122655.908,194.306,S,,,,,,,,,./0.png
458590.245952839,9122671.74415646,508252,458590.246,9122671.744,197.329,S,,,,,,,,,./0.png
458679.937029304,9122680.22602114,508270,458679.937,9122680.226,200.582,S,,,,,,,,,./0.png
458768.222684629,9122699.07871615,508288,458768.223,9122699.079,202.677,S,,,,,,,,,./0.png
425633.052959607,9105699.20050143,602000,425633.053,9105699.201,5.133,S,,,,,,,,,./0.png
425720.866740227,9105719.53051184,602018,425720.867,9105719.531,5.115,S,,,,,,,,,./0.png
425806.092885263,9105748.86297449,602036,425806.093,9105748.863,5.256,S,,,,,,,,,./0.png
425894.153219332,9105768.09258161,602054,425894.153,9105768.093,5.256,S,,,,,,,,,./0.png
425980.412714321,9105793.95116971,602072,425980.413,9105793.951,5.321,S,,,,,,,,,./0.png
426065.238801968,9105824.40284348,602090,426065.239,9105824.403,6.090,S,,,,,,,,,./0.png
426151.888024266,9105848.92673619,602108,426151.888,9105848.927,5.511,S,,,,,,,,,./0.png
426238.626590626,9105872.97017485,602126,426238.627,9105872.970,5.484,S,,,,,,,,,./0.png
426325.423018942,9105896.65897998,602144,426325.423,9105896.659,5.510,S,,,,,,,,,./0.png
426411.982217277,9105921.39912841,602162,426411.982,9105921.399,5.643,S,,,,,,,,,./0.png
426497.994659775,9105948.20571846,602180,426497.995,9105948.206,5.628,S,,,,,,,,,./0.png
426584.37499142,9105973.05352762,602198,426584.375,9105973.054,5.750,S,,,,,,,,,./0.png
426671.594091569,9105995.74143481,602216,426671.594,9105995.741,5.917,S,,,,,,,,,./0.png
426757.222265492,9106023.49965562,602234,426757.222,9106023.500,6.278,S,,,,,,,,,./0.png
426843.786115008,9106048.25396028,602252,426843.786,9106048.254,6.408,S,,,,,,,,,./0.png
426931.084803516,9106070.27467304,602270,426931.085,9106070.275,6.629,S,,,,,,,,,./0.png
427016.42757124,9106098.86316886,602288,427016.428,9106098.863,6.709,S,,,,,,,,,./0.png
427101.677261154,9106128.08789814,602306,427101.677,9106128.088,7.006,S,,,,,,,,,./0.png
427187.648733823,9106155.04762321,602324,427187.649,9106155.048,7.746,S,,,,,,,,,./0.png
427273.273938958,9106182.90505097,602342,427273.274,9106182.905,8.336,S,,,,,,,,,./0.png
427361.221559796,9106202.65415496,602360,427361.222,9106202.654,8.807,S,,,,,,,,,./0.png
427447.048736371,9106230.09103053,602378,427447.049,9106230.091,9.026,S,,,,,,,,,./0.png
427533.134361293,9106256.37409715,602396,427533.134,9106256.374,9.062,S,,,,,,,,,./0.png
427619.479285344,9106281.42611517,602414,427619.479,9106281.426,9.222,S,,,,,,,,,./0.png
427705.735142469,9106306.96665785,602432,427705.735,9106306.967,9.704,S,,,,,,,,,./0.png
427792.086627376,9106332.43839916,602450,427792.087,9106332.438,10.018,S,,,,,,,,,./0.png
427877.451801736,9106361.38244932,602468,427877.452,9106361.382,10.113,S,,,,,,,,,./0.png
427966.649318508,9106377.03476656,602486,427966.649,9106377.035,10.869,S,,,,,,,,,./0.png
428052.952810363,9106402.895338,602504,428052.953,9106402.895,11.563,S,,,,,,,,,./0.png
428139.028460565,9106428.65519,602522,428139.028,9106428.655,12.809,S,,,,,,,,,./0.png
428225.386859814,9106454.50858315,602540,428225.387,9106454.509,12.554,S,,,,,,,,,./0.png
428311.197315235,9106481.52752845,602558,428311.197,9106481.528,12.777,S,,,,,,,,,./0.png
428397.592177236,9106506.43738836,602576,428397.592,9106506.437,13.419,S,,,,,,,,,./0.png
428502.540208989,9106539.22014079,602598,428502.540,9106539.220,13.319,S,,,,,,,,,./0.png
428570.250743577,9106557.23201466,602612,428570.251,9106557.232,14.083,S,,,,,,,,,./0.png
428656.398564396,9106583.36326022,602630,428656.399,9106583.363,13.966,S,,,,,,,,,./0.png
428743.06741799,9106607.7015603,602648,428743.067,9106607.702,14.285,S,,,,,,,,,./0.png
428820.137373424,9106629.53145822,602664,428820.137,9106629.531,14.229,S,,,,,,,,,./0.png
428916.83071755,9106654.91756884,602684,428916.831,9106654.918,21.765,S,,,,,,,,,./0.png
429001.622951935,9106685.29853234,602702,429001.623,9106685.299,25.488,S,,,,,,,,,./0.png
429083.700432874,9106725.73514856,602720,429083.700,9106725.735,21.734,S,,,,,,,,,./0.png
429153.674500277,9106806.61318208,602738,429153.675,9106806.613,16.577,S,,,,,,,,,./0.png
429246.383819794,9106810.47377234,602756,429246.384,9106810.474,15.182,S,,,,,,,,,./0.png
429347.2186959,9106786.30271831,602774,429347.219,9106786.303,16.723,S,,,,,,,,,./0.png
429434.205782007,9106809.75998046,602792,429434.206,9106809.760,16.251,S,,,,,,,,,./0.png
429520.10691213,9106836.69705228,602810,429520.107,9106836.697,16.412,S,,,,,,,,,./0.png
429605.685184086,9106864.74983264,602828,429605.685,9106864.750,16.601,S,,,,,,,,,./0.png
429693.179213478,9106885.80513583,602846,429693.179,9106885.805,16.873,S,,,,,,,,,./0.png
429777.586302444,9106918.02430451,602864,429777.586,9106918.024,17.143,S,,,,,,,,,./0.png
429865.360478752,9106938.49116315,602882,429865.360,9106938.491,17.161,S,,,,,,,,,./0.png
429953.586319908,9106957.48846136,602900,429953.586,9106957.488,17.720,S,,,,,,,,,./0.png
430036.782464374,9106993.69219767,602918,430036.782,9106993.692,18.504,S,,,,,,,,,./0.png
430120.267930709,9107011.06769864,602936,430120.268,9107011.068,18.974,S,,,,,,,,,./0.png
430211.526052574,9107037.2115657,602954,430211.526,9107037.212,18.936,S,,,,,,,,,./0.png
430296.465983427,9107067.6496324,602972,430296.466,9107067.650,20.774,S,,,,,,,,,./0.png
430384.086780264,9107088.82519596,602990,430384.087,9107088.825,28.011,S,,,,,,,,,./0.png
430470.688901646,9107112.91051766,603008,430470.689,9107112.911,40.318,S,,,,,,,,,./0.png
430558.261329016,9107134.34435276,603026,430558.261,9107134.344,34.365,S,,,,,,,,,./0.png
430643.109687338,9107165.025039,603044,430643.110,9107165.025,21.745,S,,,,,,,,,./0.png
430729.243104799,9107190.95908009,603062,430729.243,9107190.959,25.606,S,,,,,,,,,./0.png
430815.580855569,9107216.17531879,603080,430815.581,9107216.175,31.503,S,,,,,,,,,./0.png
430901.982702427,9107241.39718528,603098,430901.983,9107241.397,38.593,S,,,,,,,,,./0.png
430986.658611182,9107272.54852725,603116,430986.659,9107272.549,53.808,S,,,,,,,,,./0.png
431074.208178544,9107293.66261644,603134,431074.208,9107293.663,56.870,S,,,,,,,,,./0.png
431161.050176778,9107317.70567047,603152,431161.050,9107317.706,61.833,S,,,,,,,,,./0.png
431247.720224934,9107341.82558385,603170,431247.720,9107341.826,56.419,S,,,,,,,,,./0.png
431332.670149513,9107371.83175377,603188,431332.670,9107371.832,71.898,S,,,,,,,,,./0.png
431418.333458034,9107400.33679167,603206,431418.333,9107400.337,55.051,S,,,,,,,,,./0.png
431506.772675341,9107418.25610065,603224,431506.773,9107418.256,58.589,S,,,,,,,,,./0.png
431590.598154964,9107452.1867379,603242,431590.598,9107452.187,49.306,S,,,,,,,,,./0.png
431678.065928928,9107473.81451395,603260,431678.066,9107473.815,50.917,S,,,,,,,,,./0.png
431765.073339037,9107496.66545499,603278,431765.073,9107496.665,77.758,S,,,,,,,,,./0.png
431850.225475968,9107526.06359654,603296,431850.225,9107526.064,74.476,S,,,,,,,,,./0.png
431936.74748444,9107551.07175506,603314,431936.747,9107551.072,41.811,S,,,,,,,,,./0.png
432022.614705933,9107577.98683233,603332,432022.615,9107577.987,29.713,S,,,,,,,,,./0.png
432109.928486418,9107600.16313296,603350,432109.928,9107600.163,45.240,S,,,,,,,,,./0.png
432195.872650278,9107626.46874154,603368,432195.873,9107626.469,29.229,S,,,,,,,,,./0.png
432254.204961932,9107641.18928527,603380,432254.205,9107641.189,28.669,S,,,,,,,,,./0.png
432311.166458768,9107660.28347243,603392,432311.166,9107660.283,37.509,S,,,,,,,,,./0.png
432368.124376913,9107679.16489131,603404,432368.124,9107679.165,55.922,S,,,,,,,,,./0.png
432422.927380826,9107687.84095346,603416,432422.927,9107687.841,76.598,S,,,,,,,,,./0.png
432486.349354896,9107702.62357493,603428,432486.349,9107702.624,55.560,S,,,,,,,,,./0.png
432543.760251321,9107719.90129513,603440,432543.760,9107719.901,55.049,S,,,,,,,,,./0.png
432600.558794488,9107739.46785804,603452,432600.559,9107739.468,62.290,S,,,,,,,,,./0.png
432657.629862364,9107757.85986496,603464,432657.630,9107757.860,71.363,S,,,,,,,,,./0.png
432723.964578179,9107780.37471995,603478,432723.965,9107780.375,45.913,S,,,,,,,,,./0.png
432771.994076352,9107794.07771287,603488,432771.994,9107794.078,40.250,S,,,,,,,,,./0.png
432831.85042852,9107803.07279837,603500,432831.850,9107803.073,58.074,S,,,,,,,,,./0.png
432886.376152161,9107830.8276913,603512,432886.376,9107830.828,69.778,S,,,,,,,,,./0.png
432943.791015264,9107847.84467696,603524,432943.791,9107847.845,56.362,S,,,,,,,,,./0.png
432998.327135583,9107875.42995669,603536,432998.327,9107875.430,77.893,S,,,,,,,,,./0.png
433057.146500336,9107888.28718414,603548,433057.147,9107888.287,86.667,S,,,,,,,,,./0.png
433113.802417698,9107907.96053291,603560,433113.802,9107907.961,75.080,S,,,,,,,,,./0.png
433162.23220105,9107920.6603331,603570,433162.232,9107920.660,53.991,S,,,,,,,,,./0.png
433229.921909323,9107938.16205453,603584,433229.922,9107938.162,54.079,S,,,,,,,,,./0.png
433283.279993309,9107952.16936347,603596,433283.280,9107952.169,48.255,S,,,,,,,,,./0.png
433345.818599725,9107969.80562681,603608,433345.819,9107969.806,58.484,S,,,,,,,,,./0.png
433421.444416709,9107995.84997388,603624,433421.444,9107995.850,83.122,S,,,,,,,,,./0.png
433464.159712618,9107992.4873903,603632,433464.160,9107992.487,63.175,S,,,,,,,,,./0.png
433522.148123171,9108008.12211424,603644,433522.148,9108008.122,47.449,S,,,,,,,,,./0.png
433570.624082061,9108020.46000795,603654,433570.624,9108020.460,42.479,S,,,,,,,,,./0.png
433633.626225474,9108054.28196223,603668,433633.626,9108054.282,63.375,S,,,,,,,,,./0.png
433693.421271438,9108063.89275177,603680,433693.421,9108063.893,67.936,S,,,,,,,,,./0.png
433751.049428096,9108080.24020116,603692,433751.049,9108080.240,57.273,S,,,,,,,,,./0.png
433808.246291836,9108098.39661991,603704,433808.246,9108098.397,57.837,S,,,,,,,,,./0.png
433863.931467853,9108122.19399622,603716,433863.931,9108122.194,76.662,S,,,,,,,,,./0.png
433921.359232864,9108139.32935821,603728,433921.359,9108139.329,85.843,S,,,,,,,,,./0.png
433978.646961259,9108157.31210804,603740,433978.647,9108157.312,102.259,S,,,,,,,,,./0.png
434038.933444607,9108165.13307897,603752,434038.933,9108165.133,80.833,S,,,,,,,,,./0.png
434081.838342469,9108178.36959513,603762,434081.838,9108178.370,58.884,S,,,,,,,,,./0.png
434153.987696467,9108199.1030569,603776,434153.988,9108199.103,75.360,S,,,,,,,,,./0.png
434210.53530431,9108219.69421247,603788,434210.535,9108219.694,67.190,S,,,,,,,,,./0.png
434265.256769273,9108228.2482543,603800,434265.257,9108228.248,52.015,S,,,,,,,,,./0.png
434328.942033019,9108242.09433288,603812,434328.942,9108242.094,69.332,S,,,,,,,,,./0.png
434384.215176117,9108267.06544865,603824,434384.215,9108267.065,85.199,S,,,,,,,,,./0.png
434441.41106569,9108284.73135283,603836,434441.411,9108284.731,100.562,S,,,,,,,,,./0.png
434508.060863855,9108306.598433,603850,434508.061,9108306.598,71.554,S,,,,,,,,,./0.png
434550.746693993,9108320.58896576,603860,434550.747,9108320.589,57.612,S,,,,,,,,,./0.png
434614.370143478,9108334.85196513,603872,434614.370,9108334.852,49.878,S,,,,,,,,,./0.png
434670.999722115,9108354.90174909,603884,434671.000,9108354.902,37.730,S,,,,,,,,,./0.png
434729.202581191,9108369.53490785,603896,434729.203,9108369.535,44.448,S,,,,,,,,,./0.png
434786.751324483,9108386.84721854,603908,434786.751,9108386.847,59.051,S,,,,,,,,,./0.png
434843.527246212,9108406.32586748,603920,434843.527,9108406.326,71.592,S,,,,,,,,,./0.png
434900.864327716,9108424.06465513,603932,434900.864,9108424.065,59.980,S,,,,,,,,,./0.png
434958.443835788,9108440.97052717,603944,434958.444,9108440.971,52.622,S,,,,,,,,,./0.png
435020.74996893,9108459.18796513,603958,435020.750,9108459.188,43.316,S,,,,,,,,,./0.png
435074.438700584,9108471.3615749,603968,435074.439,9108471.362,49.605,S,,,,,,,,,./0.png
435103.40576535,9108479.43841524,603974,435103.406,9108479.438,52.671,S,,,,,,,,,./0.png
435132.19607388,9108487.96413783,603980,435132.196,9108487.964,55.948,S,,,,,,,,,./0.png
435161.308272994,9108495.37458035,603986,435161.308,9108495.375,59.178,S,,,,,,,,,./0.png
435189.894875216,9108504.09478695,603992,435189.895,9108504.095,62.635,S,,,,,,,,,./0.png
435218.698659042,9108512.72820024,603998,435218.699,9108512.728,66.332,S,,,,,,,,,./0.png
435247.312739268,9108521.66757999,604004,435247.313,9108521.668,69.759,S,,,,,,,,,./0.png
435276.017421985,9108530.17520996,604010,435276.017,9108530.175,73.681,S,,,,,,,,,./0.png
435304.791218327,9108538.86426869,604016,435304.791,9108538.864,77.506,S,,,,,,,,,./0.png
435333.527108604,9108547.80896521,604022,435333.527,9108547.809,80.063,S,,,,,,,,,./0.png
435362.024090791,9108557.10068886,604028,435362.024,9108557.101,82.269,S,,,,,,,,,./0.png
